community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
绿地璀璨天城,平城区,,绿地璀璨天城 4室2厅 143平米,4室2厅,143.0,,,87,6126元,2023-04-18,市场信息,https://datong.esf.fang.com/chengjiao/191060_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143平米,3室2厅,143.0,,,88,6154元,2023-04-16,市场信息,https://datong.esf.fang.com/chengjiao/191394_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 131平米,3室2厅,131.0,,,76,5849元,2023-03-07,市场信息,https://datong.esf.fang.com/chengjiao/191338_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 2室1厅 96平米,2室1厅,96.0,,,60,6250元,2023-02-06,市场信息,https://datong.esf.fang.com/chengjiao/191213_1_2.htm
安馨里S区,云冈区,南郊,安馨里S区 2室1厅 78平米,2室1厅,78.0,,,9,1218元,2024-11-23,市场信息,https://datong.esf.fang.com/chengjiao/189061_1_2.htm
安馨里S区,云冈区,南郊,安馨里S区 2室1厅 88平米,2室1厅,88.0,,,24,2728元,2024-06-27,市场信息,https://datong.esf.fang.com/chengjiao/192465_1_2.htm
安馨里S区,云冈区,南郊,安馨里S区 2室1厅 86.99平米,2室1厅,86.99,,,28,3311元,2024-05-25,市场信息,https://datong.esf.fang.com/chengjiao/192398_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 1室1厅 54平米,1室1厅,54.0,,,36,6667元,2025-11-11,市场信息,https://datong.esf.fang.com/chengjiao/1610537_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 142.54平米,3室2厅,142.54,,,86,6090元,2025-11-09,市场信息,https://datong.esf.fang.com/chengjiao/1610525_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 99平米,2室1厅,99.0,,,55,5607元,2025-11-03,市场信息,https://datong.esf.fang.com/chengjiao/1610485_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 149平米,3室2厅,149.0,,,98,6578元,2025-11-01,市场信息,https://datong.esf.fang.com/chengjiao/1610478_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 98.82平米,2室1厅,98.82,,,59,6022元,2025-10-08,市场信息,https://datong.esf.fang.com/chengjiao/1610344_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 132平米,3室2厅,132.0,,,78,5966元,2025-10-07,市场信息,https://datong.esf.fang.com/chengjiao/1610345_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 77平米,2室1厅,77.0,,,52,6793元,2025-10-06,市场信息,https://datong.esf.fang.com/chengjiao/1610373_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 4室2厅 168平米,4室2厅,168.0,,,98,5834元,2025-10-03,市场信息,https://datong.esf.fang.com/chengjiao/1610312_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 149.34平米,3室2厅,149.34,,,93,6261元,2025-09-22,市场信息,https://datong.esf.fang.com/chengjiao/1610276_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 130平米,3室2厅,130.0,,,80,6154元,2025-09-17,市场信息,https://datong.esf.fang.com/chengjiao/1610208_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 147.05平米,3室2厅,147.05,,,91,6223元,2025-09-16,市场信息,https://datong.esf.fang.com/chengjiao/1610205_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 129.13平米,3室2厅,129.13,,,82,6351元,2025-09-03,市场信息,https://datong.esf.fang.com/chengjiao/1610136_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 4室2厅 169平米,4室2厅,169.0,,,86,5119元,2025-08-18,市场信息,https://datong.esf.fang.com/chengjiao/1610062_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室2厅 99平米,2室2厅,99.0,,,62,6314元,2025-08-17,市场信息,https://datong.esf.fang.com/chengjiao/1610085_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 130平米,3室2厅,130.0,,,67,5154元,2025-08-14,市场信息,https://datong.esf.fang.com/chengjiao/1610033_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 148.33平米,3室2厅,148.33,,,83,5596元,2025-07-26,市场信息,https://datong.esf.fang.com/chengjiao/1609956_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室2厅 95.6平米,2室2厅,95.6,,,58,6067元,2025-07-19,市场信息,https://datong.esf.fang.com/chengjiao/1609892_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 130平米,3室2厅,130.0,,,99,7647元,2025-07-07,市场信息,https://datong.esf.fang.com/chengjiao/1609864_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 98.57平米,2室1厅,98.57,,,67,6816元,2025-06-29,市场信息,https://datong.esf.fang.com/chengjiao/1609807_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 143平米,3室2厅,143.0,,,97,6784元,2025-06-26,市场信息,https://datong.esf.fang.com/chengjiao/1609781_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 141平米,3室2厅,141.0,,,84,5958元,2025-06-20,市场信息,https://datong.esf.fang.com/chengjiao/1609728_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 114.23平米,3室2厅,114.23,,,76,6724元,2025-06-08,市场信息,https://datong.esf.fang.com/chengjiao/1609670_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室2厅 98平米,2室2厅,98.0,,,63,6511元,2025-06-07,市场信息,https://datong.esf.fang.com/chengjiao/1609678_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 54平米,2室1厅,54.0,,,37,6889元,2025-06-02,市场信息,https://datong.esf.fang.com/chengjiao/1609641_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 100平米,2室1厅,100.0,,,63,6300元,2025-05-26,市场信息,https://datong.esf.fang.com/chengjiao/1609627_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 129.39平米,3室2厅,129.39,,,102,7903元,2025-05-18,市场信息,https://datong.esf.fang.com/chengjiao/1609536_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 142.54平米,3室2厅,142.54,,,80,5613元,2025-05-17,市场信息,https://datong.esf.fang.com/chengjiao/1609544_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 98.82平米,2室1厅,98.82,,,65,6578元,2025-05-17,市场信息,https://datong.esf.fang.com/chengjiao/1609576_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 130平米,3室2厅,130.0,,,95,7308元,2025-04-23,市场信息,https://datong.esf.fang.com/chengjiao/1609453_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 4室2厅 168平米,4室2厅,168.0,,,103,6131元,2025-04-17,市场信息,https://datong.esf.fang.com/chengjiao/1609392_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 143平米,3室2厅,143.0,,,83,5805元,2025-04-13,市场信息,https://datong.esf.fang.com/chengjiao/1609380_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室1厅 104平米,3室1厅,104.0,,,70,6731元,2025-04-09,市场信息,https://datong.esf.fang.com/chengjiao/1609354_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 128平米,3室2厅,128.0,,,83,6485元,2025-04-01,市场信息,https://datong.esf.fang.com/chengjiao/1609309_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 122平米,3室2厅,122.0,,,77,6312元,2025-03-31,市场信息,https://datong.esf.fang.com/chengjiao/1609307_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 4室2厅 169平米,4室2厅,169.0,,,102,6066元,2025-03-30,市场信息,https://datong.esf.fang.com/chengjiao/1609296_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 129平米,3室2厅,129.0,,,87,6799元,2025-03-20,市场信息,https://datong.esf.fang.com/chengjiao/1609218_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 1室1厅 64平米,1室1厅,64.0,,,77,12032元,2025-03-19,市场信息,https://datong.esf.fang.com/chengjiao/1609228_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室1厅 129平米,3室1厅,129.0,,,80,6202元,2025-03-04,市场信息,https://datong.esf.fang.com/chengjiao/1609106_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 102.5平米,2室1厅,102.5,,,68,6703元,2025-03-02,市场信息,https://datong.esf.fang.com/chengjiao/1609069_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 134平米,3室2厅,134.0,,,78,5821元,2025-02-12,市场信息,https://datong.esf.fang.com/chengjiao/1608968_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 130平米,3室2厅,130.0,,,75,5831元,2025-02-10,市场信息,https://datong.esf.fang.com/chengjiao/1608942_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 128.2平米,3室2厅,128.2,,,85,6631元,2024-12-14,市场信息,https://datong.esf.fang.com/chengjiao/223794_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 40平米,,40.0,,,40,10000元,2024-12-04,市场信息,https://datong.esf.fang.com/chengjiao/223774_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 130平米,3室2厅,130.0,,,87,6693元,2024-12-02,市场信息,https://datong.esf.fang.com/chengjiao/192543_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 114平米,3室2厅,114.0,,,71,6229元,2024-11-26,市场信息,https://datong.esf.fang.com/chengjiao/192791_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 4室2厅 167平米,4室2厅,167.0,,,102,6138元,2024-11-13,市场信息,https://datong.esf.fang.com/chengjiao/189014_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 2室1厅 95平米,2室1厅,95.0,,,62,6569元,2024-10-16,市场信息,https://datong.esf.fang.com/chengjiao/192717_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 131.57平米,3室2厅,131.57,,,85,6461元,2024-09-23,市场信息,https://datong.esf.fang.com/chengjiao/192649_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 140.36平米,3室2厅,140.36,,,96,6840元,2024-09-11,市场信息,https://datong.esf.fang.com/chengjiao/188940_1_2.htm
恒大绿洲,平城区,城区,恒大绿洲 3室2厅 129.94平米,3室2厅,129.94,,,92,7135元,2024-09-06,市场信息,https://datong.esf.fang.com/chengjiao/192681_1_2.htm
