community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
淝河安百苑B区,包河,葛大店,淝河安百苑B区 3室1厅 114.96平米,3室1厅,114.96,,,168,14640元,2023-03-18,市场信息,https://hf.esf.fang.com/chengjiao/1054843_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 2室1厅 71.18平米,2室1厅,71.18,,,101,14302元,2023-02-20,市场信息,https://hf.esf.fang.com/chengjiao/1058832_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 2室2厅 92平米,2室2厅,92,,,120,13131元,2023-02-18,市场信息,https://hf.esf.fang.com/chengjiao/1055287_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 3室2厅 117.38平米,3室2厅,117.38,,,157,13418元,2023-02-17,市场信息,https://hf.esf.fang.com/chengjiao/1053915_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 2室2厅 71.69平米,2室2厅,71.69,,,92,12843元,2023-01-28,市场信息,https://hf.esf.fang.com/chengjiao/1050077_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 3室1厅 87.62平米,3室1厅,87.62,,,119,13590元,2023-01-18,市场信息,https://hf.esf.fang.com/chengjiao/1055694_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 3室2厅 108.81平米,3室2厅,108.81,,,141,12994元,2023-01-12,市场信息,https://hf.esf.fang.com/chengjiao/1049117_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 3室2厅 97.47平米,3室2厅,97.47,,,165,16939元,2024-05-05,市场信息,https://hf.esf.fang.com/chengjiao/1087288_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 3室1厅 107.02平米,3室1厅,107.02,,,174,16306元,2024-04-26,市场信息,https://hf.esf.fang.com/chengjiao/1086782_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 3室2厅 120.11平米,3室2厅,120.11,,,163,13613元,2024-04-21,市场信息,https://hf.esf.fang.com/chengjiao/1086163_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 2室2厅 90.56平米,2室2厅,90.56,,,133,14742元,2024-02-26,市场信息,https://hf.esf.fang.com/chengjiao/1081797_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 2室2厅 91.03平米,2室2厅,91.03,,,137,15105元,2024-01-20,市场信息,https://hf.esf.fang.com/chengjiao/1080586_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 1室1厅 54.54平米,1室1厅,54.54,,,43,8050元,2023-12-02,市场信息,https://hf.esf.fang.com/chengjiao/1077998_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 2室2厅 83.98平米,2室2厅,83.98,,,120,14290元,2023-10-24,市场信息,https://hf.esf.fang.com/chengjiao/1075877_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 55.96平米,,55.96,,,45,8131元,2023-09-19,市场信息,https://hf.esf.fang.com/chengjiao/1073890_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 1室1厅 51.22平米,1室1厅,51.22,,,47,9274元,2023-06-06,市场信息,https://hf.esf.fang.com/chengjiao/1067683_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 3室2厅 104.47平米,3室2厅,104.47,,,166,15907元,2023-06-05,市场信息,https://hf.esf.fang.com/chengjiao/1067280_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 2室1厅 86.37平米,2室1厅,86.37,,,163,18965元,2023-04-15,市场信息,https://hf.esf.fang.com/chengjiao/1059912_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 2室2厅 86.26平米,2室2厅,86.26,,,163,18990元,2023-03-12,市场信息,https://hf.esf.fang.com/chengjiao/1057775_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 2室2厅 85.95平米,2室2厅,85.95,,,134,15626元,2023-02-27,市场信息,https://hf.esf.fang.com/chengjiao/1055041_1_2.htm
